Year,Country category,Country,Sex category,Sex,Migration label,Origin or Destination,UNIT,VALUE
2018,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,14.3
2018,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,9.5
2018,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,5.3
2018,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,14.8
2018,-,All countries,-,Both sexes,1,Net migration,Thousand,44.4
2018,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,51.6
2018,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,96.0
2018,-,All countries,1,Male,1,Net migration,Thousand,23.3
2018,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,24.0
2018,-,All countries,1,Male,5,Immigrants: All origins,Thousand,47.3
2018,-,All countries,2,Female,1,Net migration,Thousand,21.1
2018,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,27.6
2018,-,All countries,2,Female,5,Immigrants: All origins,Thousand,48.7
2018,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,4.6
2018,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,11.3
2018,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,15.9
2018,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,3.8
2018,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,4.3
2018,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,8.1
2018,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,0.8
2018,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,7.0
2018,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,7.8
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,5.6
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,6.0
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,11.6
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,2.6
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,2.7
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,5.3
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,3.0
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,3.3
2018,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,6.3
2019,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,10.4
2019,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,11.2
2019,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,21.6
2019,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,4.5
2019,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,5.7
2019,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,10.2
2019,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,5.9
2019,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,5.5
2019,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,11.4
2019,US,United States,-,Both sexes,1,Net migration,Thousand,1.6
2019,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,5.1
2019,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,6.7
2019,US,United States,1,Male,1,Net migration,Thousand,0.3
2019,US,United States,1,Male,4,Emigrants: All destinations,Thousand,3.2
2019,US,United States,1,Male,5,Immigrants: All origins,Thousand,3.5
2019,US,United States,2,Female,1,Net migration,Thousand,1.3
2019,US,United States,2,Female,4,Emigrants: All destinations,Thousand,1.9
2019,US,United States,2,Female,5,Immigrants: All origins,Thousand,3.2
2019,CA,Canada,-,Both sexes,1,Net migration,Thousand,-2.1
2019,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,4.7
2019,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,2.6
2019,CA,Canada,1,Male,1,Net migration,Thousand,-0.7
2019,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,2.2
2019,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.5
2019,CA,Canada,2,Female,1,Net migration,Thousand,-1.4
2019,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,2.5
2019,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.1
2019,AU,Australia,-,Both sexes,1,Net migration,Thousand,0.0
2019,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,6.3
2019,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,6.3
2019,AU,Australia,1,Male,1,Net migration,Thousand,1.0
2019,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,2.8
2019,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.8
2019,AU,Australia,2,Female,1,Net migration,Thousand,-1.0
2019,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,3.5
2019,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,2.5
2019,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,22.3
2019,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,12.1
2019,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,34.4
2019,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,13.4
2019,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,5.6
2019,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,19.0
2019,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,8.9
2019,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,6.5
2019,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,15.4
2019,-,All countries,-,Both sexes,1,Net migration,Thousand,44.0
2019,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,53.1
2019,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,97.1
2019,-,All countries,1,Male,1,Net migration,Thousand,22.1
2019,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,26.9
2019,-,All countries,1,Male,5,Immigrants: All origins,Thousand,49.0
2019,-,All countries,2,Female,1,Net migration,Thousand,21.9
2019,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,26.2
2019,-,All countries,2,Female,5,Immigrants: All origins,Thousand,48.1
2019,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,5.4
2019,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,10.1
2019,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,15.5
2019,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,1.7
2019,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,5.5
2019,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,7.2
2019,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,3.7
2019,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,4.6
2019,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,8.3
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,6.3
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,3.7
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,10.0
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,1.9
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,1.9
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,3.8
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,4.4
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,1.8
2019,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,6.2
2020,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,7.9
2020,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,9.7
2020,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,17.6
2020,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,3.9
2020,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,4.5
2020,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,8.4
2020,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,4.0
2020,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,5.2
2020,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,9.2
2020,US,United States,-,Both sexes,1,Net migration,Thousand,0.7
2020,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,5.3
2020,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,6.0
2020,US,United States,1,Male,1,Net migration,Thousand,0.3
2020,US,United States,1,Male,4,Emigrants: All destinations,Thousand,2.7
2020,US,United States,1,Male,5,Immigrants: All origins,Thousand,3.0
2020,US,United States,2,Female,1,Net migration,Thousand,0.4
2020,US,United States,2,Female,4,Emigrants: All destinations,Thousand,2.6
2020,US,United States,2,Female,5,Immigrants: All origins,Thousand,3.0
2020,CA,Canada,-,Both sexes,1,Net migration,Thousand,0.0
2020,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,3.1
2020,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,3.1
2020,CA,Canada,1,Male,1,Net migration,Thousand,0.2
2020,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,1.4
2020,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.6
2020,CA,Canada,2,Female,1,Net migration,Thousand,-0.2
2020,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.7
2020,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.5
2020,AU,Australia,-,Both sexes,1,Net migration,Thousand,2.2
2020,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,5.6
2020,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,7.8
2020,AU,Australia,1,Male,1,Net migration,Thousand,0.8
2020,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,2.7
2020,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.5
2020,AU,Australia,2,Female,1,Net migration,Thousand,1.4
2020,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,2.9
2020,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,4.3
2020,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,27.7
2020,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,8.7
2020,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,36.4
2020,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,13.5
2020,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,4.5
2020,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,18.0
2020,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,14.2
2020,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,4.2
2020,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,18.4
2020,-,All countries,-,Both sexes,1,Net migration,Thousand,44.7
2020,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,50.9
2020,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,95.6
2020,-,All countries,1,Male,1,Net migration,Thousand,21.5
2020,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,25.4
2020,-,All countries,1,Male,5,Immigrants: All origins,Thousand,46.9
2020,-,All countries,2,Female,1,Net migration,Thousand,23.2
2020,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,25.5
2020,-,All countries,2,Female,5,Immigrants: All origins,Thousand,48.7
2020,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,4.8
2020,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,10.7
2020,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,15.5
2020,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,2.1
2020,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,5.5
2020,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,7.6
2020,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,2.7
2020,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,5.2
2020,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,7.9
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,1.3
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,7.9
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,9.2
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,0.7
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,4.1
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,4.8
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,0.6
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,3.8
2020,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,4.4
2021,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,4.1
2021,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,17.6
2021,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,21.7
2021,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,3.4
2021,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,8.2
2021,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,11.6
2021,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,0.7
2021,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,9.4
2021,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,10.1
2021,US,United States,-,Both sexes,1,Net migration,Thousand,3.1
2021,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,2.4
2021,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,5.5
2021,US,United States,1,Male,1,Net migration,Thousand,1.1
2021,US,United States,1,Male,4,Emigrants: All destinations,Thousand,1.2
2021,US,United States,1,Male,5,Immigrants: All origins,Thousand,2.3
2021,US,United States,2,Female,1,Net migration,Thousand,2.0
2021,US,United States,2,Female,4,Emigrants: All destinations,Thousand,1.2
2021,US,United States,2,Female,5,Immigrants: All origins,Thousand,3.2
2021,CA,Canada,-,Both sexes,1,Net migration,Thousand,4.3
2021,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,1.7
2021,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,6.0
2021,CA,Canada,1,Male,1,Net migration,Thousand,3.0
2021,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,0.6
2021,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,3.6
2021,CA,Canada,2,Female,1,Net migration,Thousand,1.3
2021,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.1
2021,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,2.4
2021,AU,Australia,-,Both sexes,1,Net migration,Thousand,3.3
2021,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,2.5
2021,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,5.8
2021,AU,Australia,1,Male,1,Net migration,Thousand,1.6
2021,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,0.9
2021,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,2.5
2021,AU,Australia,2,Female,1,Net migration,Thousand,1.7
2021,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,1.6
2021,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,3.3
2021,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,5.9
2021,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,12.5
2021,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,18.4
2021,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,1.1
2021,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,7.0
2021,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,8.1
2021,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,4.8
2021,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,5.5
2021,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,10.3
2021,-,All countries,-,Both sexes,1,Net migration,Thousand,21.8
2021,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,52.3
2021,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,74.1
2021,-,All countries,1,Male,1,Net migration,Thousand,10.8
2021,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,25.4
2021,-,All countries,1,Male,5,Immigrants: All origins,Thousand,36.2
2021,-,All countries,2,Female,1,Net migration,Thousand,11.0
2021,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,26.9
2021,-,All countries,2,Female,5,Immigrants: All origins,Thousand,37.9
2021,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,-3.2
2021,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,11.1
2021,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,7.9
2021,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,-1.3
2021,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,5.0
2021,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,3.7
2021,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-1.9
2021,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,6.1
2021,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,4.2
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,4.3
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,4.4
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,8.7
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,1.9
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,2.4
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,4.3
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,2.4
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,2.0
2021,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,4.4
2022,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,-0.6
2022,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,13.4
2022,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,12.8
2022,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,-0.8
2022,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,7.2
2022,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,6.4
2022,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,0.2
2022,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,6.2
2022,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,6.4
2022,US,United States,-,Both sexes,1,Net migration,Thousand,-2.0
2022,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,6.3
2022,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,4.3
2022,US,United States,1,Male,1,Net migration,Thousand,-2.7
2022,US,United States,1,Male,4,Emigrants: All destinations,Thousand,4.6
2022,US,United States,1,Male,5,Immigrants: All origins,Thousand,1.9
2022,US,United States,2,Female,1,Net migration,Thousand,0.7
2022,US,United States,2,Female,4,Emigrants: All destinations,Thousand,1.7
2022,US,United States,2,Female,5,Immigrants: All origins,Thousand,2.4
2022,CA,Canada,-,Both sexes,1,Net migration,Thousand,-2.0
2022,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,4.2
2022,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,2.2
2022,CA,Canada,1,Male,1,Net migration,Thousand,-1.2
2022,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,2.3
2022,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.1
2022,CA,Canada,2,Female,1,Net migration,Thousand,-0.8
2022,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.9
2022,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.1
2022,AU,Australia,-,Both sexes,1,Net migration,Thousand,-0.8
2022,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,3.9
2022,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,3.1
2022,AU,Australia,1,Male,1,Net migration,Thousand,-0.6
2022,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,2.1
2022,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,1.5
2022,AU,Australia,2,Female,1,Net migration,Thousand,-0.2
2022,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,1.8
2022,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,1.6
2022,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,49.8
2022,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,10.7
2022,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,60.5
2022,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,20.7
2022,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,5.1
2022,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,25.8
2022,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,29.1
2022,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,5.6
2022,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,34.7
2022,-,All countries,-,Both sexes,1,Net migration,Thousand,51.7
2022,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,56.1
2022,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,107.8
2022,-,All countries,1,Male,1,Net migration,Thousand,19.6
2022,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,29.6
2022,-,All countries,1,Male,5,Immigrants: All origins,Thousand,49.2
2022,-,All countries,2,Female,1,Net migration,Thousand,32.1
2022,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,26.5
2022,-,All countries,2,Female,5,Immigrants: All origins,Thousand,58.6
2022,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,-4.7
2022,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,12.8
2022,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,8.1
2022,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,-1.2
2022,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,5.7
2022,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,4.5
2022,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-3.5
2022,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,7.1
2022,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,3.6
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,11.8
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,5.0
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,16.8
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,5.3
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,2.7
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,8.0
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,6.5
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,2.3
2022,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,8.8
2023,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,3.8
2023,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,14.6
2023,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,18.4
2023,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,-0.9
2023,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,9.9
2023,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,9.0
2023,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,4.7
2023,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,4.7
2023,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,9.4
2023,US,United States,-,Both sexes,1,Net migration,Thousand,1.0
