STATISTIC,STATISTIC Label,TLIST(A1),Year,C02076V02508,Age Group,C02199V02655,Sex,UNIT,VALUE
PEA01,Population Estimates (Persons in April),1955,1955,410,25 - 29 years,-,Both sexes,Thousand,176.1
PEA01,Population Estimates (Persons in April),1955,1955,410,25 - 29 years,1,Male,Thousand,87.5
PEA01,Population Estimates (Persons in April),1955,1955,410,25 - 29 years,2,Female,Thousand,88.6
PEA01,Population Estimates (Persons in April),1955,1955,440,30 - 34 years,-,Both sexes,Thousand,179
PEA01,Population Estimates (Persons in April),1955,1955,440,30 - 34 years,1,Male,Thousand,88.7
PEA01,Population Estimates (Persons in April),1955,1955,440,30 - 34 years,2,Female,Thousand,90.3
PEA01,Population Estimates (Persons in April),1955,1955,460,35 - 39 years,-,Both sexes,Thousand,186.2
PEA01,Population Estimates (Persons in April),1955,1955,460,35 - 39 years,1,Male,Thousand,92.1
PEA01,Population Estimates (Persons in April),1955,1955,460,35 - 39 years,2,Female,Thousand,94.1
PEA01,Population Estimates (Persons in April),1955,1955,475,40 - 44 years,-,Both sexes,Thousand,184.5
PEA01,Population Estimates (Persons in April),1955,1955,475,40 - 44 years,1,Male,Thousand,94.5
PEA01,Population Estimates (Persons in April),1955,1955,475,40 - 44 years,2,Female,Thousand,90
PEA01,Population Estimates (Persons in April),1955,1955,495,45 - 49 years,-,Both sexes,Thousand,170.3
PEA01,Population Estimates (Persons in April),1955,1955,495,45 - 49 years,1,Male,Thousand,87.9
PEA01,Population Estimates (Persons in April),1955,1955,495,45 - 49 years,2,Female,Thousand,82.4
PEA01,Population Estimates (Persons in April),1955,1955,515,50 - 54 years,-,Both sexes,Thousand,150.9
PEA01,Population Estimates (Persons in April),1955,1955,515,50 - 54 years,1,Male,Thousand,77.6
PEA01,Population Estimates (Persons in April),1955,1955,515,50 - 54 years,2,Female,Thousand,73.3
PEA01,Population Estimates (Persons in April),1955,1955,530,55 - 59 years,-,Both sexes,Thousand,147.8
PEA01,Population Estimates (Persons in April),1955,1955,530,55 - 59 years,1,Male,Thousand,74.8
PEA01,Population Estimates (Persons in April),1955,1955,530,55 - 59 years,2,Female,Thousand,73
PEA01,Population Estimates (Persons in April),1955,1955,550,60 - 64 years,-,Both sexes,Thousand,118.4
PEA01,Population Estimates (Persons in April),1955,1955,550,60 - 64 years,1,Male,Thousand,58.8
PEA01,Population Estimates (Persons in April),1955,1955,550,60 - 64 years,2,Female,Thousand,59.6
PEA01,Population Estimates (Persons in April),1955,1955,565,65 - 69 years,-,Both sexes,Thousand,109
PEA01,Population Estimates (Persons in April),1955,1955,565,65 - 69 years,1,Male,Thousand,55.2
PEA01,Population Estimates (Persons in April),1955,1955,565,65 - 69 years,2,Female,Thousand,53.8
PEA01,Population Estimates (Persons in April),1955,1955,580,70 - 74 years,-,Both sexes,Thousand,94.7
PEA01,Population Estimates (Persons in April),1955,1955,580,70 - 74 years,1,Male,Thousand,46.2
PEA01,Population Estimates (Persons in April),1955,1955,580,70 - 74 years,2,Female,Thousand,48.5
PEA01,Population Estimates (Persons in April),1955,1955,595,75 - 79 years,-,Both sexes,Thousand,65.9
PEA01,Population Estimates (Persons in April),1955,1955,595,75 - 79 years,1,Male,Thousand,32.3
PEA01,Population Estimates (Persons in April),1955,1955,595,75 - 79 years,2,Female,Thousand,33.6
PEA01,Population Estimates (Persons in April),1955,1955,610,80 - 84 years,-,Both sexes,Thousand,32.4
PEA01,Population Estimates (Persons in April),1955,1955,610,80 - 84 years,1,Male,Thousand,15.2
PEA01,Population Estimates (Persons in April),1955,1955,610,80 - 84 years,2,Female,Thousand,17.2
PEA01,Population Estimates (Persons in April),1955,1955,630,85 years and over,-,Both sexes,Thousand,15.7
PEA01,Population Estimates (Persons in April),1955,1955,630,85 years and over,1,Male,Thousand,6.9
PEA01,Population Estimates (Persons in April),1955,1955,630,85 years and over,2,Female,Thousand,8.8
PEA01,Population Estimates (Persons in April),1956,1956,205,0 - 4 years,-,Both sexes,Thousand,
PEA01,Population Estimates (Persons in April),1956,1956,205,0 - 4 years,1,Male,Thousand,
PEA01,Population Estimates (Persons in April),1956,1956,205,0 - 4 years,2,Female,Thousand,
PEA01,Population Estimates (Persons in April),1956,1956,245,5 - 9 years,-,Both sexes,Thousand,296.1
PEA01,Population Estimates (Persons in April),1956,1956,245,5 - 9 years,1,Male,Thousand,151.6
PEA01,Population Estimates (Persons in April),1956,1956,245,5 - 9 years,2,Female,Thousand,144.5
PEA01,Population Estimates (Persons in April),1956,1956,265,10 - 14 years,-,Both sexes,Thousand,276.6
PEA01,Population Estimates (Persons in April),1956,1956,265,10 - 14 years,1,Male,Thousand,140.3
PEA01,Population Estimates (Persons in April),1956,1956,265,10 - 14 years,2,Female,Thousand,136.3
PEA01,Population Estimates (Persons in April),1956,1956,300,15 - 19 years,-,Both sexes,Thousand,232.1
PEA01,Population Estimates (Persons in April),1956,1956,300,15 - 19 years,1,Male,Thousand,120.8
PEA01,Population Estimates (Persons in April),1956,1956,300,15 - 19 years,2,Female,Thousand,111.3
PEA01,Population Estimates (Persons in April),1956,1956,365,20 - 24 years,-,Both sexes,Thousand,179.1
PEA01,Population Estimates (Persons in April),1956,1956,365,20 - 24 years,1,Male,Thousand,91.6
PEA01,Population Estimates (Persons in April),1956,1956,365,20 - 24 years,2,Female,Thousand,87.5
PEA01,Population Estimates (Persons in April),1956,1956,410,25 - 29 years,-,Both sexes,Thousand,169.8
PEA01,Population Estimates (Persons in April),1956,1956,410,25 - 29 years,1,Male,Thousand,84
PEA01,Population Estimates (Persons in April),1956,1956,410,25 - 29 years,2,Female,Thousand,85.8
PEA01,Population Estimates (Persons in April),1956,1956,440,30 - 34 years,-,Both sexes,Thousand,175.2
PEA01,Population Estimates (Persons in April),1956,1956,440,30 - 34 years,1,Male,Thousand,86.3
PEA01,Population Estimates (Persons in April),1956,1956,440,30 - 34 years,2,Female,Thousand,88.9
PEA01,Population Estimates (Persons in April),1956,1956,460,35 - 39 years,-,Both sexes,Thousand,181.9
PEA01,Population Estimates (Persons in April),1956,1956,460,35 - 39 years,1,Male,Thousand,89.1
PEA01,Population Estimates (Persons in April),1956,1956,460,35 - 39 years,2,Female,Thousand,92.8
PEA01,Population Estimates (Persons in April),1956,1956,475,40 - 44 years,-,Both sexes,Thousand,184.7
PEA01,Population Estimates (Persons in April),1956,1956,475,40 - 44 years,1,Male,Thousand,94
PEA01,Population Estimates (Persons in April),1956,1956,475,40 - 44 years,2,Female,Thousand,90.7
PEA01,Population Estimates (Persons in April),1956,1956,495,45 - 49 years,-,Both sexes,Thousand,172.4
PEA01,Population Estimates (Persons in April),1956,1956,495,45 - 49 years,1,Male,Thousand,88.7
PEA01,Population Estimates (Persons in April),1956,1956,495,45 - 49 years,2,Female,Thousand,83.7
PEA01,Population Estimates (Persons in April),1956,1956,515,50 - 54 years,-,Both sexes,Thousand,147.2
PEA01,Population Estimates (Persons in April),1956,1956,515,50 - 54 years,1,Male,Thousand,75.8
PEA01,Population Estimates (Persons in April),1956,1956,515,50 - 54 years,2,Female,Thousand,71.4
PEA01,Population Estimates (Persons in April),1956,1956,530,55 - 59 years,-,Both sexes,Thousand,151.8
PEA01,Population Estimates (Persons in April),1956,1956,530,55 - 59 years,1,Male,Thousand,76.7
PEA01,Population Estimates (Persons in April),1956,1956,530,55 - 59 years,2,Female,Thousand,75.1
PEA01,Population Estimates (Persons in April),1956,1956,550,60 - 64 years,-,Both sexes,Thousand,116.9
PEA01,Population Estimates (Persons in April),1956,1956,550,60 - 64 years,1,Male,Thousand,57.8
PEA01,Population Estimates (Persons in April),1956,1956,550,60 - 64 years,2,Female,Thousand,59.1
PEA01,Population Estimates (Persons in April),1956,1956,565,65 - 69 years,-,Both sexes,Thousand,108.9
PEA01,Population Estimates (Persons in April),1956,1956,565,65 - 69 years,1,Male,Thousand,55.2
PEA01,Population Estimates (Persons in April),1956,1956,565,65 - 69 years,2,Female,Thousand,53.7
PEA01,Population Estimates (Persons in April),1956,1956,580,70 - 74 years,-,Both sexes,Thousand,93
PEA01,Population Estimates (Persons in April),1956,1956,580,70 - 74 years,1,Male,Thousand,45.2
PEA01,Population Estimates (Persons in April),1956,1956,580,70 - 74 years,2,Female,Thousand,47.8
PEA01,Population Estimates (Persons in April),1956,1956,595,75 - 79 years,-,Both sexes,Thousand,65.9
PEA01,Population Estimates (Persons in April),1956,1956,595,75 - 79 years,1,Male,Thousand,32.3
PEA01,Population Estimates (Persons in April),1956,1956,595,75 - 79 years,2,Female,Thousand,33.6
PEA01,Population Estimates (Persons in April),1956,1956,610,80 - 84 years,-,Both sexes,Thousand,32.6
PEA01,Population Estimates (Persons in April),1956,1956,610,80 - 84 years,1,Male,Thousand,15.2
PEA01,Population Estimates (Persons in April),1956,1956,610,80 - 84 years,2,Female,Thousand,17.4
PEA01,Population Estimates (Persons in April),1956,1956,630,85 years and over,-,Both sexes,Thousand,16.2
PEA01,Population Estimates (Persons in April),1956,1956,630,85 years and over,1,Male,Thousand,7.2
PEA01,Population Estimates (Persons in April),1956,1956,630,85 years and over,2,Female,Thousand,9
PEA01,Population Estimates (Persons in April),1957,1957,205,0 - 4 years,-,Both sexes,Thousand,
PEA01,Population Estimates (Persons in April),1957,1957,205,0 - 4 years,1,Male,Thousand,
PEA01,Population Estimates (Persons in April),1957,1957,205,0 - 4 years,2,Female,Thousand,
PEA01,Population Estimates (Persons in April),1957,1957,245,5 - 9 years,-,Both sexes,Thousand,294.7
PEA01,Population Estimates (Persons in April),1957,1957,245,5 - 9 years,1,Male,Thousand,150.9
PEA01,Population Estimates (Persons in April),1957,1957,245,5 - 9 years,2,Female,Thousand,143.8
PEA01,Population Estimates (Persons in April),1957,1957,265,10 - 14 years,-,Both sexes,Thousand,279.4
PEA01,Population Estimates (Persons in April),1957,1957,265,10 - 14 years,1,Male,Thousand,142.2
PEA01,Population Estimates (Persons in April),1957,1957,265,10 - 14 years,2,Female,Thousand,137.2
PEA01,Population Estimates (Persons in April),1957,1957,300,15 - 19 years,-,Both sexes,Thousand,232.7
PEA01,Population Estimates (Persons in April),1957,1957,300,15 - 19 years,1,Male,Thousand,120.9
PEA01,Population Estimates (Persons in April),1957,1957,300,15 - 19 years,2,Female,Thousand,111.8
PEA01,Population Estimates (Persons in April),1957,1957,365,20 - 24 years,-,Both sexes,Thousand,175
PEA01,Population Estimates (Persons in April),1957,1957,365,20 - 24 years,1,Male,Thousand,89.5
PEA01,Population Estimates (Persons in April),1957,1957,365,20 - 24 years,2,Female,Thousand,85.5
PEA01,Population Estimates (Persons in April),1957,1957,410,25 - 29 years,-,Both sexes,Thousand,164.9
PEA01,Population Estimates (Persons in April),1957,1957,410,25 - 29 years,1,Male,Thousand,81.7
PEA01,Population Estimates (Persons in April),1957,1957,410,25 - 29 years,2,Female,Thousand,83.2
PEA01,Population Estimates (Persons in April),1957,1957,440,30 - 34 years,-,Both sexes,Thousand,170.8
PEA01,Population Estimates (Persons in April),1957,1957,440,30 - 34 years,1,Male,Thousand,84.2
PEA01,Population Estimates (Persons in April),1957,1957,440,30 - 34 years,2,Female,Thousand,86.6
PEA01,Population Estimates (Persons in April),1957,1957,460,35 - 39 years,-,Both sexes,Thousand,179
PEA01,Population Estimates (Persons in April),1957,1957,460,35 - 39 years,1,Male,Thousand,87.7
PEA01,Population Estimates (Persons in April),1957,1957,460,35 - 39 years,2,Female,Thousand,91.3
PEA01,Population Estimates (Persons in April),1957,1957,475,40 - 44 years,-,Both sexes,Thousand,182
PEA01,Population Estimates (Persons in April),1957,1957,475,40 - 44 years,1,Male,Thousand,92.3
PEA01,Population Estimates (Persons in April),1957,1957,475,40 - 44 years,2,Female,Thousand,89.7
PEA01,Population Estimates (Persons in April),1957,1957,495,45 - 49 years,-,Both sexes,Thousand,173
PEA01,Population Estimates (Persons in April),1957,1957,495,45 - 49 years,1,Male,Thousand,88.9
PEA01,Population Estimates (Persons in April),1957,1957,495,45 - 49 years,2,Female,Thousand,84.1
PEA01,Population Estimates (Persons in April),1957,1957,515,50 - 54 years,-,Both sexes,Thousand,149.4
PEA01,Population Estimates (Persons in April),1957,1957,515,50 - 54 years,1,Male,Thousand,77.1
PEA01,Population Estimates (Persons in April),1957,1957,515,50 - 54 years,2,Female,Thousand,72.3
PEA01,Population Estimates (Persons in April),1957,1957,530,55 - 59 years,-,Both sexes,Thousand,148.8
PEA01,Population Estimates (Persons in April),1957,1957,530,55 - 59 years,1,Male,Thousand,75.2
PEA01,Population Estimates (Persons in April),1957,1957,530,55 - 59 years,2,Female,Thousand,73.6
PEA01,Population Estimates (Persons in April),1957,1957,550,60 - 64 years,-,Both sexes,Thousand,120
PEA01,Population Estimates (Persons in April),1957,1957,550,60 - 64 years,1,Male,Thousand,59.3
PEA01,Population Estimates (Persons in April),1957,1957,550,60 - 64 years,2,Female,Thousand,60.7
PEA01,Population Estimates (Persons in April),1957,1957,565,65 - 69 years,-,Both sexes,Thousand,107.9
PEA01,Population Estimates (Persons in April),1957,1957,565,65 - 69 years,1,Male,Thousand,54.5
PEA01,Population Estimates (Persons in April),1957,1957,565,65 - 69 years,2,Female,Thousand,53.4
PEA01,Population Estimates (Persons in April),1957,1957,580,70 - 74 years,-,Both sexes,Thousand,93.1
PEA01,Population Estimates (Persons in April),1957,1957,580,70 - 74 years,1,Male,Thousand,45.1
PEA01,Population Estimates (Persons in April),1957,1957,580,70 - 74 years,2,Female,Thousand,48
PEA01,Population Estimates (Persons in April),1957,1957,595,75 - 79 years,-,Both sexes,Thousand,65.4
PEA01,Population Estimates (Persons in April),1957,1957,595,75 - 79 years,1,Male,Thousand,31.8
PEA01,Population Estimates (Persons in April),1957,1957,595,75 - 79 years,2,Female,Thousand,33.6
PEA01,Population Estimates (Persons in April),1957,1957,610,80 - 84 years,-,Both sexes,Thousand,33.5
PEA01,Population Estimates (Persons in April),1957,1957,610,80 - 84 years,1,Male,Thousand,15.5
PEA01,Population Estimates (Persons in April),1957,1957,610,80 - 84 years,2,Female,Thousand,18
PEA01,Population Estimates (Persons in April),1957,1957,630,85 years and over,-,Both sexes,Thousand,16.7
PEA01,Population Estimates (Persons in April),1957,1957,630,85 years and over,1,Male,Thousand,7.3
PEA01,Population Estimates (Persons in April),1957,1957,630,85 years and over,2,Female,Thousand,9.4
PEA01,Population Estimates (Persons in April),1958,1958,205,0 - 4 years,-,Both sexes,Thousand,
PEA01,Population Estimates (Persons in April),1958,1958,205,0 - 4 years,1,Male,Thousand,
PEA01,Population Estimates (Persons in April),1958,1958,205,0 - 4 years,2,Female,Thousand,
PEA01,Population Estimates (Persons in April),1958,1958,245,5 - 9 years,-,Both sexes,Thousand,291.4
PEA01,Population Estimates (Persons in April),1958,1958,245,5 - 9 years,1,Male,Thousand,149.2
PEA01,Population Estimates (Persons in April),1958,1958,245,5 - 9 years,2,Female,Thousand,142.2
PEA01,Population Estimates (Persons in April),1958,1958,265,10 - 14 years,-,Both sexes,Thousand,280.3
PEA01,Population Estimates (Persons in April),1958,1958,265,10 - 14 years,1,Male,Thousand,143.1
PEA01,Population Estimates (Persons in April),1958,1958,265,10 - 14 years,2,Female,Thousand,137.2
PEA01,Population Estimates (Persons in April),1958,1958,300,15 - 19 years,-,Both sexes,Thousand,231.8
PEA01,Population Estimates (Persons in April),1958,1958,300,15 - 19 years,1,Male,Thousand,120.2
PEA01,Population Estimates (Persons in April),1958,1958,300,15 - 19 years,2,Female,Thousand,111.6
PEA01,Population Estimates (Persons in April),1958,1958,365,20 - 24 years,-,Both sexes,Thousand,169.7
PEA01,Population Estimates (Persons in April),1958,1958,365,20 - 24 years,1,Male,Thousand,86.7
PEA01,Population Estimates (Persons in April),1958,1958,365,20 - 24 years,2,Female,Thousand,83
PEA01,Population Estimates (Persons in April),1958,1958,410,25 - 29 years,-,Both sexes,Thousand,159.1
PEA01,Population Estimates (Persons in April),1958,1958,410,25 - 29 years,1,Male,Thousand,78.9
PEA01,Population Estimates (Persons in April),1958,1958,410,25 - 29 years,2,Female,Thousand,80.2
PEA01,Population Estimates (Persons in April),1958,1958,440,30 - 34 years,-,Both sexes,Thousand,165.3
PEA01,Population Estimates (Persons in April),1958,1958,440,30 - 34 years,1,Male,Thousand,81.5
PEA01,Population Estimates (Persons in April),1958,1958,440,30 - 34 years,2,Female,Thousand,83.8
PEA01,Population Estimates (Persons in April),1958,1958,460,35 - 39 years,-,Both sexes,Thousand,175
PEA01,Population Estimates (Persons in April),1958,1958,460,35 - 39 years,1,Male,Thousand,85.8
PEA01,Population Estimates (Persons in April),1958,1958,460,35 - 39 years,2,Female,Thousand,89.2
PEA01,Population Estimates (Persons in April),1958,1958,475,40 - 44 years,-,Both sexes,Thousand,178
PEA01,Population Estimates (Persons in April),1958,1958,475,40 - 44 years,1,Male,Thousand,89.9
PEA01,Population Estimates (Persons in April),1958,1958,475,40 - 44 years,2,Female,Thousand,88.1
PEA01,Population Estimates (Persons in April),1958,1958,495,45 - 49 years,-,Both sexes,Thousand,172.5
